zip,city,metro,median_home_value,fips
53209,Milwaukee,"Milwaukee-Waukesha, WI",155382.80043973215,55079
83401,Idaho Falls,"Idaho Falls, ID",395076.0165591905,16019
8302,Bridgeton,"Vineland-Bridgeton, NJ",247089.7551865848,34011
98042,Covington,"Seattle-Tacoma-Bellevue, WA",689684.3068426003,53033
46060,Noblesville,"Indianapolis-Carmel-Anderson, IN",345808.32394155074,18057
27513,Cary,"Raleigh-Cary, NC",548278.3144926288,37183
91306,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",817303.0947282162,06037
8816,East Brunswick,"New York-Newark-Jersey City, NY-NJ-PA",609063.6716303356,34023
32837,Orlando,"Orlando-Kissimmee-Sanford, FL",404423.84080845275,12095
93619,Clovis,"Fresno, CA",596690.0424645398,06019
97501,Medford,"Medford, OR",359293.1408225431,41029
33193,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",438679.51483783446,12086
78744,Austin,"Austin-Round Rock-Georgetown, TX",326085.39420424163,48453
7052,West Orange,"New York-Newark-Jersey City, NY-NJ-PA",669078.5104904785,34013
90220,Compton,"Los Angeles-Long Beach-Anaheim, CA",626033.7765667447,06037
75033,Frisco,"Dallas-Fort Worth-Arlington, TX",653228.8337026368,48121
43232,Columbus,"Columbus, OH",211365.7306333836,39049
2149,Everett,"Boston-Cambridge-Newton, MA-NH",617707.6786738413,25017
84120,West Valley City,"Salt Lake City, UT",464458.78758784913,49035
60014,Crystal Lake,"Chicago-Naperville-Elgin, IL-IN-WI",349465.589003788,17111
94560,Newark,"San Francisco-Oakland-Berkeley, CA",1211964.2738046783,06001
32162,The Villages,"The Villages, FL",368205.32224461663,12119
27705,Durham,"Durham-Chapel Hill, NC",460827.9258417194,37063
70065,Kenner,"New Orleans-Metairie, LA",278752.44714523834,22051
80918,Colorado Springs,"Colorado Springs, CO",426881.9643039936,08041
1902,Lynn,"Boston-Cambridge-Newton, MA-NH",520769.32475094806,25009
94014,Daly City,"San Francisco-Oakland-Berkeley, CA",971075.9966753864,06081
7302,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",908891.3341105394,34017
27516,Carrboro,"Durham-Chapel Hill, NC",593963.333833131,37135
7304,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",534641.6699063618,34017
30039,Snellville,"Atlanta-Sandy Springs-Alpharetta, GA",344963.9281545354,13135
40214,Louisville,"Louisville/Jefferson County, KY-IN",210064.44816871427,21111
32164,Palm Coast,"Deltona-Daytona Beach-Ormond Beach, FL",318210.08247940685,12035
85029,Phoenix,"Phoenix-Mesa-Chandler, AZ",351329.47655784665,04013
68516,Lincoln,"Lincoln, NE",376328.33211231977,31109
77099,Houston,"Houston-The Woodlands-Sugar Land, TX",218034.15401009703,48201
37087,Lebanon,"Nashville-Davidson--Murfreesboro--Franklin, TN",429479.0299269054,47189
28210,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",551544.9668130166,37119
85295,Gilbert,"Phoenix-Mesa-Chandler, AZ",539918.627825493,04013
84081,West Jordan,"Salt Lake City, UT",569986.9386643396,49035
92009,Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",1518813.069999087,06073
49424,Holland,"Grand Rapids-Kentwood, MI",368863.2134579098,26139
60645,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",285941.1955782399,17031
53511,Beloit,"Janesville-Beloit, WI",202260.75080381436,55105
59102,Billings,"Billings, MT",365457.3079994549,30111
55337,Burnsville,"Minneapolis-St. Paul-Bloomington, MN-WI",342018.5566646877,27037
94546,Castro Valley,"San Francisco-Oakland-Berkeley, CA",989958.06464634,06001
95843,Antelope,"Sacramento-Roseville-Folsom, CA",494318.3877684036,06067
60126,Elmhurst,"Chicago-Naperville-Elgin, IL-IN-WI",581574.1327374056,17043
11237,New York,"New York-Newark-Jersey City, NY-NJ-PA",1078744.401520671,36047
78541,Edinburg,"McAllen-Edinburg-Mission, TX",205752.7761403528,48215
94553,Martinez,"San Francisco-Oakland-Berkeley, CA",749579.7338168514,06013
97401,Eugene,"Eugene-Springfield, OR",502785.0644303463,41039
98034,Kirkland,"Seattle-Tacoma-Bellevue, WA",1041794.0431516706,53033
23185,Williamsburg,"Virginia Beach-Norfolk-Newport News, VA-NC",448894.2335408686,51830
49423,Holland,"Holland, MI",337323.82920029724,26005
60644,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",204656.7679128934,17031
32835,Orlando,"Orlando-Kissimmee-Sanford, FL",308142.3060973861,12095
19464,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",299006.1333066213,42091
33126,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",300971.80324603413,12086
73505,Lawton,"Lawton, OK",147447.05717167727,40031
11224,New York,"New York-Newark-Jersey City, NY-NJ-PA",547819.1084002564,36047
60637,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",221431.41617640943,17031
53704,Madison,"Madison, WI",359228.8604442048,55025
47130,Jeffersonville,"Louisville/Jefferson County, KY-IN",245991.22876090268,18019
30907,Martinez,"Augusta-Richmond County, GA-SC",260293.65452895671,13073
87401,Farmington,"Farmington, NM",258563.3523502597,35045
92374,Redlands,"Riverside-San Bernardino-Ontario, CA",571589.4325336221,06071
30228,Hampton,"Atlanta-Sandy Springs-Alpharetta, GA",304141.7931095942,13151
60586,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",379306.6636850794,17197
48066,Roseville,"Detroit-Warren-Dearborn, MI",164192.9562492223,26099
33610,Tampa,"Tampa-St. Petersburg-Clearwater, FL",266714.6382005007,12057
95060,Santa Cruz,"Santa Cruz-Watsonville, CA",1304916.4532232203,06087
18103,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",300687.97755786224,42077
95008,Campbell,"San Jose-Sunnyvale-Santa Clara, CA",1852725.476936865,06085
11374,New York,"New York-Newark-Jersey City, NY-NJ-PA",426629.8332618897,36081
21218,Baltimore,"Baltimore-Columbia-Towson, MD",182852.4266163128,24510
33324,Plantation,"Miami-Fort Lauderdale-Pompano Beach, FL",356786.26749783376,12011
92104,San Diego,"San Diego-Chula Vista-Carlsbad, CA",930346.0812905058,06073
97405,Eugene,"Eugene-Springfield, OR",511329.8798672923,41039
7060,Plainfield,"New York-Newark-Jersey City, NY-NJ-PA",517035.1258835287,34039
33016,Hialeah,"Miami-Fort Lauderdale-Pompano Beach, FL",296153.0001382226,12086
15301,Washington,"Pittsburgh, PA",229629.1439430193,42125
39759,Starkville,"Starkville, MS",270432.6698571853,28105
78041,Laredo,"Laredo, TX",240679.84583213335,48479
94551,Livermore,"San Francisco-Oakland-Berkeley, CA",983296.7066232112,06001
92122,San Diego,"San Diego-Chula Vista-Carlsbad, CA",1072929.4336695003,06073
32608,Gainesville,"Gainesville, FL",327860.77953606047,12001
19144,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",185705.3407011522,42101
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",1080415.6921044115,06037
75044,Garland,"Dallas-Fort Worth-Arlington, TX",329956.749562796,48113
75060,Irving,"Dallas-Fort Worth-Arlington, TX",281887.81307238183,48113
74133,Tulsa,"Tulsa, OK",293187.0084449043,40143
83440,Rexburg,"Rexburg, ID",406128.2781934477,16065
30157,Dallas,"Atlanta-Sandy Springs-Alpharetta, GA",320688.24935862905,13223
70769,Prairieville,"Baton Rouge, LA",332585.2920709375,22005
11228,New York,"New York-Newark-Jersey City, NY-NJ-PA",1170541.2669587147,36047
44646,Massillon,"Canton-Massillon, OH",213804.7449757815,39151
71913,Hot Springs,"Hot Springs, AR",253612.7433733586,05051
35758,Madison,"Huntsville, AL",367348.36787060066,01089
98902,Yakima,"Yakima, WA",290093.31375287595,53077
63303,Saint Charles,"St. Louis, MO-IL",344932.65298539324,
92692,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",1183696.701464631,06059
94605,Oakland,"San Francisco-Oakland-Berkeley, CA",639127.6041349488,06001
6457,Middletown,"Hartford-East Hartford-Middletown, CT",343419.73882620694,
10952,Monsey,"New York-Newark-Jersey City, NY-NJ-PA",1100851.6207693678,36087
33617,Temple Terrace,"Tampa-St. Petersburg-Clearwater, FL",287311.7213626353,12057
90023,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",631146.9581436625,06037
77338,Humble,"Houston-The Woodlands-Sugar Land, TX",227506.53755661615,48201
85296,Gilbert,"Phoenix-Mesa-Chandler, AZ",541078.7169554894,04013
10465,New York,"New York-Newark-Jersey City, NY-NJ-PA",664136.2329018324,36005
96822,Honolulu,"Urban Honolulu, HI",656953.5094860812,15003
27604,Raleigh,"Raleigh-Cary, NC",337112.9875322556,37183
78840,Del Rio,"Del Rio, TX",204503.9568717495,48465
60123,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",296533.65012413147,17089
36830,Auburn,"Auburn-Opelika, AL",412475.7606990342,01081
54115,De Pere,"Green Bay, WI",404117.1543858216,55009
8021,Lindenwold,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",280950.0164280054,34007
33614,Egypt Lake-Leto,"Tampa-St. Petersburg-Clearwater, FL",341805.95609910303,12057
20706,Lanham Seabrook,"Washington-Arlington-Alexandria, DC-VA-MD-WV",433592.71655867103,
30032,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",226273.03467098912,13089
97123,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",517333.23811376985,41067
84010,Bountiful,"Ogden-Clearfield, UT",567357.8911719907,49011
28645,Lenoir,"Hickory-Lenoir-Morganton, NC",211128.94266398693,37027
98133,Shoreline,"Seattle-Tacoma-Bellevue, WA",741728.0214963522,53033
32738,Deltona,"Deltona-Daytona Beach-Ormond Beach, FL",295827.05123672186,12127
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",555232.8659141215,06037
85224,Chandler,"Phoenix-Mesa-Chandler, AZ",449959.3510133038,04013
93036,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",773803.7504831961,06111
75093,Plano,"Dallas-Fort Worth-Arlington, TX",724761.440698951,48085
85212,Mesa,"Phoenix-Mesa-Chandler, AZ",554403.3367074708,04013
27106,Winston-Salem,"Winston-Salem, NC",326020.60430319526,37067
21043,Ellicott City,"Baltimore-Columbia-Towson, MD",620608.2260161423,24027
94303,East Palo Alto,"San Francisco-Oakland-Berkeley, CA",2059095.582344419,06081
11590,Westbury,"New York-Newark-Jersey City, NY-NJ-PA",770746.6449983576,36059
75023,Plano,"Dallas-Fort Worth-Arlington, TX",409528.17701462534,48085
29229,Columbia,"Columbia, SC",263818.51697226265,45079
77093,Houston,"Houston-The Woodlands-Sugar Land, TX",163783.67959645917,48201
65202,Columbia,"Columbia, MO",268282.68589321186,29019
45238,Cincinnati,"Cincinnati, OH-KY-IN",211694.7292939014,39061
8053,Evesham Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",485485.23009145673,34005
77081,Houston,"Houston-The Woodlands-Sugar Land, TX",243291.42421818816,48201
70301,Thibodaux,"Houma-Thibodaux, LA",218622.84900647672,22057
84660,Spanish Fork,"Provo-Orem, UT",506173.8813586358,49049
95678,Roseville,"Sacramento-Roseville-Folsom, CA",530472.472150511,06061
92410,San Bernardino,"Riverside-San Bernardino-Ontario, CA",430238.410751597,06071
7960,Morristown,"New York-Newark-Jersey City, NY-NJ-PA",861145.3734886012,34027
95822,Sacramento,"Sacramento-Roseville-Folsom, CA",425928.2631995973,06067
90033,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",656288.7289981471,06037
47201,Columbus,"Columbus, IN",261524.87330312692,18005
98223,Arlington,"Seattle-Tacoma-Bellevue, WA",644063.3832358081,53061
98501,Olympia,"Olympia-Lacey-Tumwater, WA",538621.506966212,53067
91789,Walnut,"Los Angeles-Long Beach-Anaheim, CA",1120194.94452892,06037
95610,Citrus Heights,"Sacramento-Roseville-Folsom, CA",495865.3283701422,06067
92069,San Marcos,"San Diego-Chula Vista-Carlsbad, CA",873222.1588954536,06073
29501,Florence,"Florence, SC",234262.10770605472,45041
63368,O Fallon,"St. Louis, MO-IL",403316.82811208366,
85719,Tucson,"Tucson, AZ",332859.7512300091,04019
85138,Maricopa,"Phoenix-Mesa-Chandler, AZ",346141.0551010523,04021
92395,Victorville,"Riverside-San Bernardino-Ontario, CA",407743.089159698,06071
11413,New York,"New York-Newark-Jersey City, NY-NJ-PA",717203.666727157,36081
89436,Sparks,"Reno, NV",559256.5825004674,32031
91352,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",799523.5034922218,06037
32725,Deltona,"Deltona-Daytona Beach-Ormond Beach, FL",289601.5421202623,12127
75165,Waxahachie,"Dallas-Fort Worth-Arlington, TX",345102.1212333457,48139
27215,Burlington,"Burlington, NC",290453.8250337634,37001
48843,Howell,"Detroit-Warren-Dearborn, MI",369638.2246905773,26093
73072,Norman,"Oklahoma City, OK",311101.87818107865,40027
17543,Lititz,"Lancaster, PA",445153.10616893106,42071
78258,San Antonio,"San Antonio-New Braunfels, TX",492024.2306627624,48029
29607,Greenville,"Greenville-Anderson, SC",370884.68765620654,45045
80123,Littleton,"Denver-Aurora-Lakewood, CO",581563.7485317221,08031
22903,Charlottesville,"Charlottesville, VA",519390.8558731272,51003
93635,Los Banos,"Merced, CA",455301.2424370592,06047
33179,Ives Estates,"Miami-Fort Lauderdale-Pompano Beach, FL",278337.0569572388,12086
85281,Tempe,"Phoenix-Mesa-Chandler, AZ",396811.5308959694,04013
90027,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",1722167.4005738257,06037
92821,Brea,"Los Angeles-Long Beach-Anaheim, CA",1076505.552852488,06059
33147,West Little River,"Miami-Fort Lauderdale-Pompano Beach, FL",424369.8467938676,12086
33162,North Miami Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",454247.9151365152,12086
35215,Center Point,"Birmingham-Hoover, AL",146159.96901099072,01073
2740,New Bedford,"Providence-Warwick, RI-MA",411353.5319552804,25005
98226,Bellingham,"Bellingham, WA",629631.1893989401,53073
19145,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",245789.6720255285,42101
85746,Tucson,"Tucson, AZ",282387.2329981933,04019
78201,San Antonio,"San Antonio-New Braunfels, TX",171508.22938353944,48029
34743,Kissimmee,"Orlando-Kissimmee-Sanford, FL",335121.4825515532,12097
30132,Dallas,"Atlanta-Sandy Springs-Alpharetta, GA",371317.44853208447,13223
11757,Lindenhurst,"New York-Newark-Jersey City, NY-NJ-PA",603529.6228822572,36103
75028,Flower Mound,"Dallas-Fort Worth-Arlington, TX",521187.58802852343,48121
55330,Elk River,"Minneapolis-St. Paul-Bloomington, MN-WI",403005.0003063787,27141
28213,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",321021.4732199229,37119
65201,Columbia,"Columbia, MO",327638.1369377936,29019
91790,West Covina,"Los Angeles-Long Beach-Anaheim, CA",823930.3841089347,06037
20910,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",630222.8212662229,24031
84062,Pleasant Grove,"Provo-Orem, UT",575088.554072132,49049
48235,Detroit,"Detroit-Warren-Dearborn, MI",88285.3485020373,26163
2703,Attleboro,"Providence-Warwick, RI-MA",521248.0265808097,25005
93292,Visalia,"Visalia, CA",391941.8826565111,06107
92648,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",1488567.3121376962,06059
93455,Santa Maria,"Santa Maria-Santa Barbara, CA",696873.0865655615,06083
33461,Palm Springs,"Miami-Fort Lauderdale-Pompano Beach, FL",300498.2186062509,12099
8817,Edison,"New York-Newark-Jersey City, NY-NJ-PA",552746.1331904745,34023
77493,Katy,"Houston-The Woodlands-Sugar Land, TX",341033.90910472756,48201
78227,San Antonio,"San Antonio-New Braunfels, TX",161489.24512891367,48029
76502,Temple,"Killeen-Temple, TX",275356.59384640737,48027
78414,Corpus Christi,"Corpus Christi, TX",303624.449276905,48355
92040,Lakeside,"San Diego-Chula Vista-Carlsbad, CA",789112.9029985341,06073
76017,Arlington,"Dallas-Fort Worth-Arlington, TX",307728.07197498955,48439
15108,Coraopolis,"Pittsburgh, PA",292740.2908637226,42003
30606,Athens,"Athens-Clarke County, GA",355908.9365289095,13059
85323,Avondale,"Phoenix-Mesa-Chandler, AZ",382669.7829125803,04013
87144,Rio Rancho,"Albuquerque, NM",365730.7757909962,35043
20001,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",630673.5111357922,11001
78741,Austin,"Austin-Round Rock-Georgetown, TX",323558.45287796395,48453
34293,Venice,"North Port-Sarasota-Bradenton, FL",362675.6906054935,12115
98225,Bellingham,"Bellingham, WA",649312.9578593235,53073
21921,Elkton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",361058.358033337,24015
2128,Boston,"Boston-Cambridge-Newton, MA-NH",653779.6203409388,25025
98118,Seattle,"Seattle-Tacoma-Bellevue, WA",724046.5395151842,53033
87031,Los Lunas,"Albuquerque, NM",311981.6746525147,35061
92109,San Diego,"San Diego-Chula Vista-Carlsbad, CA",1453410.3083121844,06073
95307,Ceres,"Modesto, CA",445071.55076643307,06099
33436,Boynton Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",403400.0166647481,12099
54956,Neenah,"Oshkosh-Neenah, WI",329146.51696022396,55139
7601,Hackensack,"New York-Newark-Jersey City, NY-NJ-PA",460743.9942388605,34003
37918,Knoxville,"Knoxville, TN",325240.87720192916,47093
19131,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",158110.2913088025,42101
29910,Bluffton,"Hilton Head Island-Bluffton, SC",512840.23268087395,45013
78759,Austin,"Austin-Round Rock-Georgetown, TX",632301.9180600578,48453
32708,Winter Springs,"Orlando-Kissimmee-Sanford, FL",415528.8099026128,12117
90032,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",781294.5627478528,06037
77080,Houston,"Houston-The Woodlands-Sugar Land, TX",345338.0110349078,48201
42301,Owensboro,"Owensboro, KY",198278.8197272687,21059
15642,Irwin,"Pittsburgh, PA",249294.02346796083,42129
10040,New York,"New York-Newark-Jersey City, NY-NJ-PA",520293.411866796,36061
38109,Memphis,"Memphis, TN-MS-AR",91748.63726396102,47157
1201,Pittsfield,"Pittsfield, MA",295492.95558075205,25003
10305,New York,"New York-Newark-Jersey City, NY-NJ-PA",709962.3806100321,36085
80537,Loveland,"Fort Collins, CO",486344.07445828855,08069
47374,Richmond,"Richmond, IN",149368.73815925288,18177
28273,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",365727.0562087176,37119
46350,La Porte,"Michigan City-La Porte, IN",260348.62799629485,
32746,Lake Mary,"Orlando-Kissimmee-Sanford, FL",458317.3545096142,12117
85713,Tucson,"Tucson, AZ",238241.99125328907,04019
87123,Albuquerque,"Albuquerque, NM",333850.78796085715,35001
55112,New Brighton,"Minneapolis-St. Paul-Bloomington, MN-WI",363178.9374945762,27123
38655,Oxford,"Oxford, MS",407520.64208332944,28071
28262,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",341172.4145867617,37119
60659,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",336130.900290709,17031
93010,Camarillo,"Oxnard-Thousand Oaks-Ventura, CA",897523.2581988728,06111
56560,Moorhead,"Fargo, ND-MN",274933.8023065312,27027
89506,Reno,"Reno, NV",444855.46101791225,32031
30067,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",398878.08690205106,13067
8234,Egg Harbor Township,"Atlantic City-Hammonton, NJ",395347.7902433271,34001
30506,Gainesville,"Gainesville, GA",435148.47644783737,13139
55125,Woodbury,"Minneapolis-St. Paul-Bloomington, MN-WI",400344.2042113924,27163
27360,Thomasville,"Winston-Salem, NC",229600.80085482248,37057
28117,Mooresville,"Charlotte-Concord-Gastonia, NC-SC",617333.0917097767,37097
93611,Clovis,"Fresno, CA",487163.1365411479,06019
92555,Moreno Valley,"Riverside-San Bernardino-Ontario, CA",605721.6476421374,06065
11772,Patchogue,"New York-Newark-Jersey City, NY-NJ-PA",575472.6595278471,36103
48188,Canton,"Detroit-Warren-Dearborn, MI",398415.4192937587,26163
43207,Columbus,"Columbus, OH",197304.5892722325,39049
28306,Fayetteville,"Fayetteville, NC",270560.8061989231,37051
55104,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",291800.0659721096,27123
19403,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",434652.3180258988,42091
98801,Wenatchee,"Wenatchee, WA",481345.1015921773,53007
28212,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",315288.8772845992,37119
93446,Paso Robles,"San Luis Obispo-Paso Robles, CA",752217.8132123741,06079
10019,New York,"New York-Newark-Jersey City, NY-NJ-PA",1207565.7907985451,36061
11365,New York,"New York-Newark-Jersey City, NY-NJ-PA",992070.2245987202,36081
11003,Elmont,"New York-Newark-Jersey City, NY-NJ-PA",713344.6064539937,36059
30680,Winder,"Atlanta-Sandy Springs-Alpharetta, GA",336980.61307098303,13013
98125,Seattle,"Seattle-Tacoma-Bellevue, WA",801492.9293714686,53033
80501,Longmont,"Boulder, CO",478565.4020266174,08013
63304,Saint Charles,"St. Louis, MO-IL",389721.258291069,
45014,Fairfield,"Cincinnati, OH-KY-IN",271207.57726173353,39017
85042,Phoenix,"Phoenix-Mesa-Chandler, AZ",381988.9684528529,04013
19709,Middletown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",523321.34504860576,10003
19139,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",130021.51540994777,42101
26554,Pleasant Valley,"Fairmont, WV",179137.49013407086,54049
77060,Houston,"Houston-The Woodlands-Sugar Land, TX",193427.49549319895,48201
19460,Phoenixville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",500203.4508714861,42029
55119,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",290036.295491618,27123
40356,Nicholasville,"Lexington-Fayette, KY",312598.62059899245,21113
